business_id,name,address,city,stars,review_count,category_type
7CzA5GqrELLJyRoaJQhlGA,"""Moreno's Mexican Grill""","""601 N Arizona Ave""",Chandler,4.0,132,Restaurants
8Lfb_aOz1e3nOWUSYLMLbw,"""Chuck E. Cheese's""","""416 Cox Rd""",Gastonia,3.5,5,Restaurants
FOF4Fvgc8siuzT7oqJzZYg,"""Local Eats""","""6348 S Higley Rd""",Gilbert,4.5,154,Restaurants
ae1UMj40ITqSYa5MQM8zTA,"""93 Harbord""","""93 Harbord Street""",Toronto,3.0,18,Restaurants
AIMffDJ5PtTU9BrEDce0ZQ,"""The Salt Lick Bar-BQ""","""Red Rock Casino Hotel, 11011 W Charleston Blvd""",Las Vegas,3.0,34,Restaurants
FVHwDs0Dva06nFdmhN9uuA,"""Le Gourmet Burger""","""1433B, Rue Bishop""",Montréal,3.0,61,Restaurants
ikDVOD9Ypyestcw63_z_dA,"""Mad City Frites""","""320 State St""",Madison,4.0,48,Restaurants
ZCNlRDCkDUoWmUOsSNq81g,"""Restaurant FamiLi""","""7215 Rue Saint-Hubert""",Montréal,2.0,3,Restaurants
swfdlAMXwV8OjYD5nkA6nQ,"""China Palace of Wexford""","""10441 Perry Hwy, Ste 12""",Wexford,4.0,34,Restaurants
ilKfISetU1EgKMIJj9euAw,"""Koraku Ramen""","""3775 West Spring Mountain Rd, Ste 301""",Las Vegas,3.0,35,Restaurants
AL5YzikrmxwcBzBNLGO7Jw,"""Fuddruckers""","""4195 South Grand Canyon Dr, Ste 101""",Las Vegas,3.5,191,Restaurants
EtLmuDIMsBCmqdgpysz60Q,"""La Strada""","""2050 E 4th St""",Cleveland,2.5,73,Restaurants
4BZwZrm3atfkDkc0gV3sCQ,"""Mezzetta Restaurant & Tapas Bar""","""681 Saint Clair Avenue W""",Toronto,4.0,49,Restaurants
kIW8IeTV3W1tS_q_WAU4wQ,"""Le Local""","""740 Rue William""",Montréal,4.0,103,Restaurants
s9zNmeJIu83WVL56QNLD2A,"""Panda Express""","""4720 Blue Diamond Rd, Ste 1040""",Las Vegas,2.5,54,Restaurants
72KojSHoxp8DissRtcXn-g,"""Ji""","""760 Saint Clair Avenue W""",Toronto,4.5,22,Restaurants
hizckLDtLmSYGQIFAQ9pWQ,"""Café 52""","""5271 Rue Saint-Denis""",Montréal,3.5,3,Restaurants
JrfBjcUJBYwMLPpP8oL48A,"""Mocha Mocha""","""489 Danforth Avenue""",Toronto,3.5,43,Restaurants
SJCxyB8wZQmgGY1UerStbg,"""Bistro Laurentien la Coupole""","""1325 Boulevard René-Lévesque O""",Montréal,3.0,11,Restaurants
PlTdQdCWu2_hjbSuenB3pg,"""PHO 43""","""2844 N 43rd Ave""",Phoenix,4.5,424,Restaurants
DGPo_cIF9fHkfgYQkxhiMQ,"""Mr Souvlaki""","""3300 Bloor Street W""",Toronto,2.5,3,Restaurants
xhlaJJw3uo7yzczy1ZCgDg,"""Ele's Fresh Mediterranean Grill""","""3480 S Maryland Pkwy""",Paradise,3.0,5,Restaurants
ar27DwWW4V0eKTr_4rOFGQ,"""Crooked River Bbq + Beer""","""5100 Mayfield Rd""",Lyndhurst,3.0,49,Restaurants
gqKY69C4xVZsIrUxcuw3lw,"""Two Bucks""","""36931 Detroit Rd""",Avon,3.5,53,Restaurants
F5Fq0GrN3BkwMdm9i06clA,"""McDonald's""","""15500 Broadway Ave""",Maple Heights,1.5,6,Restaurants
Xpj_tQOGwRaicZKayLVp0g,"""Tia Rosa Taqueria""","""2135 E Baseline Rd""",Gilbert,2.5,20,Restaurants
QMj2_aQU9gh4d6LXzbmDLg,"""Grady's""","""11801 N 19th Ave""",Phoenix,4.5,20,Restaurants
X9XT0Y8wHMOYpV9uFD-xlQ,"""Mai Japanese Restaurant""","""6434 W Sugar Creek Rd, Ste D""",Charlotte,3.5,20,Restaurants
CZbr0_fMctWlOXL3iRbhEA,"""Bubble""","""210 E Trade St""",Charlotte,3.0,80,Restaurants
WaXJWOQOPMEtGvRDFHma6g,"""Maria Bonita""","""5269 Avenue Casgrain""",Montréal,4.5,21,Restaurants
rd8NXOBTsASiXriuooki_A,"""Domino's Pizza""","""5355 S Decatur Blvd""",Las Vegas,2.5,44,Restaurants
ioEdisf6TTCoUbfQDnUCjA,"""Sharkey's Village Cafe""","""2199 Bloor St W""",Toronto,2.5,15,Restaurants
KPfwWn0wcf482l_T9G6Q3g,"""Cafe Zupas""","""17111-17153 N 75th Ave""",Glendale,4.0,20,Restaurants
L-3D_00A1AUpa4M-sPt7kQ,"""Wasabi & Teriyaki""","""117 Cross Avenue, Unit 1""",Oakville,4.5,36,Restaurants
pv0CUMRAJqOES16AayszlQ,"""New Fusion Restaurant""","""7 William Graham Drive, Unit 4""",Aurora,4.0,33,Restaurants
aLcFhMe6DDJ430zelCpd2A,"""Khao San Road""","""11 Charlotte St""",Toronto,4.0,1270,Restaurants
dp6Cb_S8uCzZK_h5tpq_Kg,"""Paracas Peruvian""","""992 St.Clair Avenue W""",Toronto,3.5,13,Restaurants
E8Ck06nR4NdThguOCDXpcw,"""Penn Station""","""7240 Mentor Ave""",Mentor,3.5,13,Restaurants
uyUHV6qwFK759E6vlD40Og,"""Lemongrass""","""3300 Bloor Street W""",Toronto,2.0,10,Restaurants
uXIuRu-BANuzBkzKtu3XnA,"""Memphis Championship Barbecue""","""1401 S Rainbow Blvd""",Las Vegas,3.0,46,Restaurants
bffQssCZ-KpA_PPIu6Vysg,"""Chuck E Cheeses""","""350 N Nellis Blvd, Ste 100""",Las Vegas,2.5,18,Restaurants
Ywwe02jfkr5SyC2aEH9QxA,"""181 Delicatessen""","""181 Bruntsfield Road""",Edinburgh,4.0,5,Restaurants
vPmk2RaVKYlvjvEqBr2abA,"""Denny's""","""1368 N Cooper Rd""",Gilbert,2.5,30,Restaurants
MLYy937DjHHtE5Cwpg3NEQ,"""Eggsmart""","""4681 Highway 7""",Markham,2.0,24,Restaurants
caKRXynM5bY922pGtQhvfQ,"""Narong's Thai Kitchen""","""4889 E Craig Rd, Ste A""",Las Vegas,4.5,49,Restaurants
YuGlPpQ98K2GQl4fUTC_AQ,"""Chez Nick""","""1377 Greene Avenue""",Westmount,3.5,15,Restaurants
HhopVWTjghrRU2sWGBv-Rg,"""Some Burros""","""2597 S Market St""",Gilbert,3.0,109,Restaurants
sO3OYD81_lG3PsxkYI62sw,"""Wing Shop 366 and K O Burgers""","""366 Bloor St W""",Toronto,2.0,14,Restaurants
EAFuhvRxoAhYARuiXCsUSw,"""Dos Coronas""","""269 E Highland Rd""",Macedonia,4.0,40,Restaurants
EluIN94_26TTrTdtGI2aBQ,"""Pizza Thick""","""1026 Queen Street E""",Toronto,3.5,20,Restaurants
IkilcGqiN3_sQk-VvnoAeg,"""Le Vin Papillon""","""2519 Rue Notre-Dame Ouest""",Montréal,4.5,83,Restaurants
oc8204pyvf9ixdA4JzzaLA,"""The Good Son""","""1096 Queen Street W""",Toronto,4.0,128,Restaurants
xzsmg3U-V3Z6xN8iZNQTJA,"""Subs by Jim""","""4041 E Thomas Rd, Ste 120""",Phoenix,3.5,8,Restaurants
8kMq3UEGOTlOI-lmClK1Qw,"""Ethiopian Famous Restaurant & Coffee""","""4111 E McDowell Rd, Ste 1""",Phoenix,4.5,31,Restaurants
18Kq9h53nYbmXAIoMtj6HA,"""Village Inn""","""1859 S Stapley Dr""",Mesa,3.0,50,Restaurants
Z1yvzAbs4fGC28s7WtUonA,"""Ori'Zaba's Scratch Mexican Grill""","""11015 Sage Park Dr, Ste 120""",Las Vegas,3.5,64,Restaurants
d7fVRG0FPDqxInq7Mbps3Q,"""Hurricane Grill & Wings""","""7775 S Rainbow Blvd""",Las Vegas,3.0,9,Restaurants
OXFH3ScLLiaTxWKO-wzqGQ,"""Sutters Restaurant""","""10655 Kinsman Rd""",Newbury,5.0,4,Restaurants
9ziTZnV4H0YNPxCch3sVjg,"""Red Brick Pizza""","""4984 S Power Rd""",Gilbert,4.0,4,Restaurants
AU0nAy3u42RIoHCDOJ4JDA,"""Lobster Trap""","""1962 Avenue Road""",North York,3.0,48,Restaurants
sxvV1B-6er99tuEfNA8Qcg,"""Flip a Coin Tapas + Bar""","""121 Lakeshore Road W""",Mississauga,4.0,27,Restaurants
xdMxVRbtRzy_WuN45hWszQ,"""Rincon Peruano""","""5925 W Olive Ave""",Glendale,3.5,4,Restaurants
Szcr-yMxq76zRaSTUapAcw,"""Julioberto's""","""2750 East Thomas Rd""",Phoenix,3.5,24,Restaurants
A6rPIkIzxIeriuI4FFwxnw,"""Joey's Pizza""","""3310 S Nellis Blvd""",Las Vegas,3.0,51,Restaurants
P2k0pcg7Q1LjfENOpoNQsg,"""Roll House""","""648A Bloor Street W""",Toronto,3.5,24,Restaurants
sa9woUs3ms2tc0-R5zOa2A,"""Le Chien Fumant""","""4710 Rue de Lanaudière""",Montréal,4.0,54,Restaurants
HoyqSlHqmBO1MRlfRigGVA,"""Crêperie à la Gourmandise Bretonne""","""396 Rue Principale""",Saint-Sauveur,4.0,12,Restaurants
PRUtZy3DUl4sPOisYfOAuw,"""Gyro House Mesa""","""3617 E Southern Ave, Ste 4""",Mesa,4.0,153,Restaurants
A501H7iyCmHFovaZ8L3Pkg,"""McDonald's""","""3218 S McClintock Rd""",Tempe,2.0,26,Restaurants
XC7RBm6or4mf2LyKqQfuUw,"""L'Orchidée de Chine""","""2017 Rue Peel""",Montréal,4.0,22,Restaurants
EiVYrgOqG3Y9Ef9_ApZi4A,"""Pasta Co-Op""","""187 Crocker Park Blvd""",Westlake,4.0,36,Restaurants
JlNeaOymdVbE6_bubqjohg,"""Papa Chevo's Taco Shop""","""4302 E Ray Rd, Ste 114""",Phoenix,3.5,103,Restaurants
EcsUxHW1keLUl5w-3ZEbAw,"""Dickey's Barbecue Pit""","""5597 S Rainbow Blvd, Ste 110""",Las Vegas,3.5,143,Restaurants
i8Qa0fu53bC1IMfdBPuQVg,"""Pizza Pizza""","""1450 Kingston Road""",Pickering,2.5,3,Restaurants
Gvj_nneJoAvB7MkVWvAxmQ,"""Panera Bread""","""55 Square One Drive Unit #1""",Mississauga,3.5,52,Restaurants
kgnK6XmJ4SrgD9k9JYZg0Q,"""Blue Rooster""","""675 Monarch Avenue""",Ajax,4.0,19,Restaurants
PVVb9lGS00W2GoCfBb9o4g,"""Tropical Smoothie Cafe""","""5035 S Fort Apache Rd""",Las Vegas,2.5,27,Restaurants
xtpz1gFUzNGBpDlWJ3wP7w,"""Sushi Hour""","""2525 Prince Michael Drive""",Oakville,3.0,38,Restaurants
wRFVfqbMZYsApIIiKn7DcQ,"""Pancho's Mexican Buffet""","""1356 W Southern Ave""",Mesa,3.0,19,Restaurants
g13juipDPaqb170RDbIVJQ,"""Southeast Regional Library""","""775 N Greenfield Rd""",Gilbert,4.0,37,Restaurants
Kb_FHcPVmZpF4FlKla3TPQ,"""Hooters Eastern""","""10430 S Eastern Ave""",Henderson,3.0,155,Restaurants
8MWiywu09bhLWIpzVaD4gw,"""Aunties & Uncles""","""74 Lippincott Street""",Toronto,3.5,324,Restaurants
5D2lHX9z-psWbH5Dm0aZxQ,"""Mangiacake Ristorante & Catering""","""160 McCaul Street""",Toronto,3.5,9,Restaurants
G8qvbhfbCyMAeZzYrbmZxA,"""Carmen""","""922 Queen Street W""",Toronto,4.0,130,Restaurants
5U6eSspKyHyaT7jAYpgWTw,"""Monte Cello's Downtown""","""305 7th Ave""",Pittsburgh,3.0,9,Restaurants
sw59mtmBEKv5Wgn-wn3cEw,"""Taco Bell""","""3104 E. Chandler Heights Road""",Gilbert,2.5,16,Restaurants
-sWz5r1dmPFXZP3f-EelLA,"""The Good Egg - Fulton Ranch""","""4955 S Alma School Rd""",Chandler,3.5,72,Restaurants
0hKzG1Lq0zTStwzTidyEaw,"""La Paryse""","""302 Rue Ontario E""",Montréal,4.5,39,Restaurants
ZwbgW8k7hjGPW0x4NiGdjQ,"""Ruby Tuesday""","""6555 E Southern Ave""",Mesa,3.5,11,Restaurants
R_-HySPgngjVOqKOK9MtaQ,"""Denny's""","""1750 W Chandler Blvd""",Chandler,3.0,56,Restaurants
tNA7PI3tw02Q_DRvvitANg,"""Subway""","""3815 E Craig Rd""",North Las Vegas,1.5,12,Restaurants
Hgo9WB-uyx_iD3Vjk2lZnA,"""Copper Kettle Curry House""","""5064 E Mcdowell Rd""",Phoenix,2.5,5,Restaurants
9IFvZw83W8qKpEEJrhXpgg,"""Porkopolis""","""10392 N Scottsdale Rd""",Scottsdale,4.0,124,Restaurants
RADloW1UROUn4FJFU4JJNg,"""Buster's Sea Cove""","""93 Front Street E""",Toronto,3.5,245,Restaurants
_flPwya_C1KuLBO578sLyQ,"""Pita Grill""","""3145 Dundas Street, Unit 12""",Mississauga,4.5,28,Restaurants
W7vJi6hwzBNsTdIwePZfUg,"""The Works""","""149 Lakeshore Road E""",Oakville,3.5,65,Restaurants
-JgxoIIxZf0q-PGD7P96Fg,"""Viaduct Lounge""","""2100 Superior Viaduct""",Cleveland,2.5,14,Restaurants
70nmPKnAufzeKfRNVE0-Pg,"""Hong Kong Wok""","""702 N Midvale Blvd, Ste 120""",Madison,4.0,25,Restaurants
0XcOq9ibk5DSXGcX1d0_rA,"""Gourmet Burger Kitchen""","""137 George Street""",Edinburgh,3.5,42,Restaurants
YJ2Y_asLIlbo-uijVugLow,"""Radica's Hot & Spicy""","""3105 Winston Churchill Boulevard, Unit 3""",Mississauga,4.0,29,Restaurants
mGCOI83lIiDfc4cEOtmZlQ,"""Pan Asian Express""","""3799 Las Vegas Blvd""",Las Vegas,2.5,51,Restaurants
Sr-_q9OcQCmbkjMxZhHgjw,"""Prenup Pub""","""191 College Street""",Toronto,3.5,47,Restaurants
1An9A7RVoiAvaJxvueaEsA,"""Barney's Boathouse""","""7341E 6th Ave""",Scottsdale,2.5,61,Restaurants
H4-PU2SIOfHgi3R1hCC0-g,"""Holy Smokez BBQ Sandwiches""","""1133 Dundas Street E""",Mississauga,4.0,136,Restaurants
LT7T7pAvG9joBSYBTl-0_w,"""Thanh Son Tofu""","""888 Dundas Street E, Suite D3B""",Mississauga,3.0,19,Restaurants
qii5uB1gd2Zkpgbk-YDE8w,"""Toki Japanese Cuisine""","""4555 Highway 7, Unit B1""",Vaughan,2.5,19,Restaurants
2lfU453qzPO76SiqB0h8WA,"""Samurai Sam's""","""13761 West Bell Rd""",Surprise,3.5,19,Restaurants
e13SEvJud_vgeDR_doL4sQ,"""Hussong's Cantina Las Vegas""","""3930 S Las Vegas Blvd, Ste 121B""",Las Vegas,3.5,615,Restaurants
0IYsvn19i1xY9kw-TrD2sw,"""Quaker Steak & Lube""","""15312 Detroit Ave""",Lakewood,2.5,44,Restaurants
Dm3TqYzASotTHSE9_5mvTQ,"""Pret A Manger""","""56 Shandwick Place""",Edinburgh,3.5,6,Restaurants
k1QpHAkzKTrFYfk6u--VgQ,"""The Parlor""","""1916 E Camelback Rd""",Phoenix,4.0,1081,Restaurants
SJR5DNNvuv5nth9XS2-9YA,"""Heritage Fish & Chips""","""3221 Derry Road W""",Mississauga,3.0,13,Restaurants
hl0b5B_I5xdNYC_w4Ut4ew,"""Big Fat Burrito""","""112 Dundas Street W""",Toronto,3.5,35,Restaurants
NUhHkT1wfXsTLxt_tWwVXw,"""Thai Elephant""","""815 W University Dr, Ste 108""",Tempe,4.0,327,Restaurants
3lgdf4x23yBwNvE12iwqOw,"""Tian Tian Asian Restaurant""","""8171 Charlotte Hwy""",Fort Mill,4.0,9,Restaurants
oaNml4cV5D_MHMOVjNS-Bg,"""Taquitos Jalisco""","""437 S Gilbert Rd, Ste 2""",Mesa,4.0,71,Restaurants
XWf49CJWn1DtR3vq1goVhQ,"""Anoush Middle Eastern Cuisine""","""250 Dundas Street W, Unit 15""",Toronto,4.0,6,Restaurants
005XmZKuJZuNbl5tGXc5SA,"""Tony Roma's""","""620 E Sahara Ave""",Las Vegas,3.0,21,Restaurants
mLaYeHwh8wm5KT-trZVL0Q,"""GUSTA""","""191 Place du Marché-du-Nord""",Montréal,4.5,12,Restaurants
4fhgdaPJVHwx4VeNWKYblQ,"""Wazema Ethiopian Restaurant""","""1360 Danforth Ave""",Toronto,4.0,14,Restaurants
Wr0zpZnYtLxlRcP60Ia3mg,"""Pica Pica""","""1310, Boul de Maisonneuve Est, coin Rue de la Visitation""",Montréal,4.5,23,Restaurants
BXwwsv3WbsCgih2TqMZ5BQ,"""SpiritHouse Montreal""","""244 Rue Saint Jacques""",Montréal,3.5,6,Restaurants
_y4zRzQloskP7IsEBhdNDA,"""Mr Roberts""","""2116 Atwood Ave""",Madison,3.5,16,Restaurants
1sZRrH4lZwUzeCJabZEBQQ,"""Adrian's Pizza""","""7824 Perry Hwy""",Pittsburgh,4.0,8,Restaurants
Rt_M67qJU8x4QGhdYwnkAQ,"""Piccadilly Pizza Fremont""","""322 Fremont St""",Las Vegas,2.5,70,Restaurants
hnCd1VSLYdb2-eHO7iB9xQ,"""Our Gang Sports Saloon & Grill""","""9832 N 7th St""",Phoenix,3.0,29,Restaurants
Yd9haFUDaoLxBk14xgmTsA,"""Stool Pigeons Coop & Grill""","""9609 N Tryon St""",Charlotte,3.0,8,Restaurants
ERnG-1q3igX3VSgm5uLZ6A,"""Pizza e Pazzi""","""1182 St Clair Avenue W""",Toronto,3.5,54,Restaurants
IkDhIjEIzE0a_eP4xWNiZw,"""Taco Bell""","""4801 Mcknight Rd""",Pittsburgh,3.0,13,Restaurants
5R6BzOdTvgUiDTlR6K9suQ,"""Veritas Bistro & Lounge""","""117 E Mifflin St""",Madison,2.5,8,Restaurants
bY6cylV5ASHvD-gCuKTptQ,"""Nunzio's Pizzeria""","""17615 Detroit Rd""",Lakewood,2.5,39,Restaurants
wPU0o9H3DHw5aBGVTMRlnA,"""Rails & Ales Pub""","""1106 Danforth Avenue""",Toronto,3.5,10,Restaurants
S8U3oGLIWGh8U13dTBp04A,"""Thai Room""","""43 Milner Avenue""",Toronto,3.5,26,Restaurants
FVospBWddyS7IpbEuFSqgQ,"""LBS Patty Wagon""","""11011 West Charleston Blvd""",Las Vegas,2.5,11,Restaurants
fvCiBVBsoY8ixMJ7Esk33w,"""Whataburger""","""2910 W Thunderbird Rd""",Phoenix,3.5,27,Restaurants
OE6y1kddCOo9iQc7RTjTow,"""Garcia's Mexican Restaurants""","""4420 E Camelback Rd, Ste A""",Phoenix,4.0,4,Restaurants
BmPyJ8qbussUhCu4TxiKHg,"""Famous 48""","""4218 N Scottsdale Rd""",Scottsdale,4.5,29,Restaurants
kNzU-4X8JMRvFdBpRX5NRw,"""Parsa Persian Cuisine""","""6087 Yonge Street""",Toronto,3.0,14,Restaurants
9c29l8Q0cMfZ2tuXFV5unQ,"""Nonno Crupi's Pizza""","""15102 Highway 48""",Whitchurch-Stouffville,4.5,10,Restaurants
AT_xDv2Lm5K7VtER1fp-SA,"""Strip House Steak House""","""3667 S Las Vegas Blvd""",Las Vegas,4.0,517,Restaurants
-iPc_YSSqvM1CpZxxeUTXw,"""Jason's Deli""","""7230 W Ray Rd""",Chandler,3.5,102,Restaurants
JEd-lj4E6WdCAOhcHz7UuA,"""McDonald's""","""8998 Brecksville Rd""",Brecksville,2.5,5,Restaurants
A2Hj_dI1zPdBS4PJeN2FvQ,"""Rainbow Pho Express""","""8390 S Rainbow Blvd, Ste 110""",Las Vegas,3.5,59,Restaurants
7MMhQfuDtRHWtouYFVvxkQ,"""Del Mar Cafe""","""2950 S Durango Dr""",Las Vegas,4.0,32,Restaurants
Wcuo6YmYj3xhCso5sMQcOw,"""Blaze Fast-Fire'd Pizza""","""10520 S Eastern Ave""",Henderson,4.5,400,Restaurants
0RI5iyFuxO_QPcmsV8Dl2w,"""Tim Hortons""","""50 Bloor St W""",Toronto,2.0,3,Restaurants
nl2nsBi9U3sW1R34nF0s0Q,"""Border Food Juarez-El Paso""","""412 N Eastern Ave""",Las Vegas,4.0,54,Restaurants
mAXqIrfPSRcK_CZjWT2bNQ,"""Anoush Middle Eastern Cuisine""","""181 College Street""",Toronto,2.5,6,Restaurants
MT_bLCpVa5o-juJgwfLwUw,"""Burger King Restaurant""","""2210 Matthews Township Pkwy""",Matthews,2.0,7,Restaurants
hYl2qT0fSae2EkLVcvBoSg,"""The Good Egg""","""3780 W Happy Valley Rd""",Glendale,4.0,91,Restaurants
_Ahg3MfDXfKrh36NUadNbA,"""Grille on Seventh""","""130 7th St""",Pittsburgh,2.5,51,Restaurants
WkR2ud9YAFvI8fNcWyU_vQ,"""Wingstop""","""641 Marks St, Ste A""",Henderson,3.5,52,Restaurants
L9boPSsWE93vkRHR4ti2Fw,"""Flying Skillet Cafe""","""6801 N Glen Harbor Blvd, Ste 102""",Glendale,3.5,9,Restaurants
j9HtS2p2mJRyKiNhLP_e7w,"""Pizzaiolo""","""550 Yonge St""",Toronto,3.5,15,Restaurants
av8IudUXe91QRrUQvIXhDA,"""Caribbean Wave""","""875 Milner Avenue, Suite 106""",Toronto,4.0,47,Restaurants
bxJOjSnsRQTUYqraOYQA4w,"""Monte Carlo Inn Vaughan Suites""","""705 Applewood Crescent""",Vaughan,3.0,9,Restaurants
MaqIoGwyD3K3b2i0VM8zOQ,"""Firehouse Subs""","""1121 S Decatur Blvd, Ste 140""",Las Vegas,4.0,9,Restaurants
jd2jM22n-2DaIqlqVitUbw,"""Dong Gia Viet Thai Cuisine""","""256 Brown's Line""",Toronto,4.0,15,Restaurants
jZAmylAK98iMzlXUE6T06g,"""Deak's Pub and Grill""","""1017 Nygaard St""",Stoughton,3.5,26,Restaurants
tUrzToG0DOOO9gJqoWSRnA,"""Wendy's""","""2024 E Camelback Rd""",Phoenix,2.5,36,Restaurants
azzs6H7CcIHt_acKJF6UfQ,"""Min Sok Chon""","""1801 E Tropicana Ave""",Las Vegas,4.0,24,Restaurants
CL_N0WoqaeYFZ1sf4OvtOA,"""Rhapsody Continental Hungarian Cuisine""","""10152 Yonge Street""",Richmond Hill,4.0,30,Restaurants
h5a8aJ_Pd71JzUGFA-IaAg,"""Thai BBQ""","""4180 S Jones Blvd""",Las Vegas,3.5,156,Restaurants
SJVrnBT80VtUScxxIofB-A,"""Foods 2 Go""","""5000 S Decatur Blvd, Ste 1""",Las Vegas,3.5,16,Restaurants
ZXoIWzOlaHkyZwW_cEtLzg,"""Empire Chef""","""14800 Yonge Street""",Aurora,3.0,7,Restaurants
XgsIf7s2zM-cC29WUD-NZQ,"""Makino Sushi & Seafood Buffet""","""3965 S Decatur Blvd, Ste 5""",Las Vegas,3.5,560,Restaurants
0I0hxOcOLjKGIBUTG-G-dQ,"""Einstein Bros Bagels""","""6501 E Greenway Pkwy, Bldg 5""",Scottsdale,2.5,42,Restaurants
FUqvrauxIP8bcI2aVeoXdg,"""Kit Kat Italian Bar & Grill""","""297 King Street W""",Toronto,3.5,162,Restaurants
P4lfCI0WSaVoA2VFdsZRiQ,"""Six Penn Kitchen""","""146 6th St""",Pittsburgh,3.0,290,Restaurants
IRd0jvnfJ3tV6AMlYMajzw,"""Restoran Malaysia""","""815 Major Mackenzie Drive E""",Richmond Hill,3.5,395,Restaurants
YUFxSG6idHePsxOmnSHtpQ,"""Mimis Cafe""","""2800 W Chandler Blvd""",Chandler,3.0,181,Restaurants
AFjol4dWf-zYb9mz9j7gPw,"""Ginger""","""1985 Queen Street E""",Toronto,2.0,3,Restaurants
McPoJcxawsLOq_PPRC0rQg,"""Bubba's Barbecue""","""4400 Sunset Rd""",Charlotte,3.0,70,Restaurants
vOdY5xomz8nNX756zNYQxQ,"""Real Fruit Bubble Tea""","""85 Ellesmere Road""",Toronto,2.5,3,Restaurants
ZwV28fE5wjdZ5voFMsn80Q,"""Damas Restaurant""","""5210 Avenue du Parc""",Montréal,4.5,28,Restaurants
rnx0KHHTD9Yvr2BWAWwQ4g,"""Daisy Cafe & Cupcakery""","""2827 Atwood Ave""",Madison,4.0,231,Restaurants
wpbKGlRAc41Oxh7qFXqO1A,"""Bugigattolo""","""54 Fraser Avenue""",Toronto,4.0,24,Restaurants
D2ojX9bvE0_-aIj9BhdZZA,"""300 East""","""300 East Blvd""",Charlotte,4.0,552,Restaurants
VXUQk-aRtFh1IExLqwtMrA,"""Wooden Nickel""","""4006 Berger Ln""",Monroeville,3.5,59,Restaurants
xjViuMrrApPM6Rnz8ovOVw,"""Chuck E Cheese's""","""20 McIntyre Square Dr""",Pittsburgh,3.0,6,Restaurants
RiliEJjhVi-ff33WPako8w,"""Mr Jerk""","""1347a Lawrence Avenue W""",North York,4.5,18,Restaurants
IBTbSC9zAodn54NuuphLhQ,"""Fluffy Duck Cafe""","""10001 Chester Ave""",Cleveland,4.5,42,Restaurants
utoTa3Ngv_oSfB5TIMgN_Q,"""Rula Bula""","""401 S Mill Ave""",Tempe,3.5,480,Restaurants
FoyNJ9w3cYW_YnDjiaHK2A,"""Sonic Drive In""","""13215 General Dr""",Charlotte,2.5,9,Restaurants
4P6hZh7aieaZJXShzP3JQg,"""Oaxaca Restaurant""","""8925 N 12th St""",Phoenix,3.0,4,Restaurants
im5IHvGfoDVMy0WxNp4OUg,"""Pittsburgh Willy's Gourmet Hot Dogs & More""","""Merchant Square Antique Mall, 1509 N Arizona Ave""",Chandler,4.5,107,Restaurants
CzmyMl4jnlyQYVaf3YmDYQ,"""Beer Bourbon & BBQ Festival""","""4400 Sharon Rd""",Charlotte,3.0,13,Restaurants
ZmBrHN9UyaCk5JXWstV8mQ,"""Café Vasco Da Gama""","""1472 Rue Peel""",Montréal,4.0,87,Restaurants
44a_evCaWZ63cPA1kWPJOw,"""It's a Bao Time""","""230 Commerce Valley Drive, Unit 2A""",Markham,3.0,90,Restaurants
BaaG4feI8yraphIcZ2YPMA,"""The Sundae Shop""","""4400 Highway 24 27 E""",Midland,4.5,17,Restaurants
tTEtAzGbydufWtgOqCMquA,"""The Flipside Cafe""","""3150 Hwy 21 N""",Fort Mill,4.5,344,Restaurants
miLGfOp3gvO2y3nMv--1Qg,"""Rockin' Baja Lobster""","""7020 W Sunset Rd""",Las Vegas,3.0,5,Restaurants
boug058JCnbFkQp-K_fXQA,"""Ruth's Chris Steak House""","""222 S Tryon St""",Charlotte,4.0,154,Restaurants
NCjPlS_aDf-gUgmm3FlhzA,"""Vic Hong Restaurant""","""1070 Major Mackenzie Drive E""",Richmond Hill,2.5,57,Restaurants
iU7rCNlmoQvp-JZ5dOx96w,"""Ancila's Indian Cuisine""","""11-6905 Millcreek Drive""",Mississauga,4.5,51,Restaurants
TLbx_MR2dyFztoyR5d9H2A,"""Salerno's Restaurant & Pizzeria""","""3921 E Guadalupe Rd""",Gilbert,4.0,173,Restaurants
hgCpzHx5IGvLRzMdFGWl6w,"""Pho Vietnamese Delight""","""3555 Don Mills Rd""",Toronto,2.5,39,Restaurants
d0hNEjOl56Q8NNnYmdBLQA,"""Real Thailand Restaurant""","""350 Bloor St W""",Toronto,3.5,59,Restaurants
PpnHlk95jbeK261RHuXflw,"""Renegade Tap & Kitchen""","""9343 E Shea Blvd""",Scottsdale,3.5,106,Restaurants
t1mR_Zff6Dqv1TueE2JLEA,"""The Sultan's Tent & Cafe Moroc""","""49 Front Street E""",Toronto,3.0,219,Restaurants
22MYhTXwSXaS4rW2VOrR-w,"""Jasmine Grill""","""5033 South Blvd, Ste G""",Charlotte,4.5,365,Restaurants
vf-OLMuP-EB1vlqVGUx4CQ,"""Loco Patron""","""1327 E Chandler Blvd, Ste 108""",Phoenix,3.0,107,Restaurants
8edTRAKWTzd0B_sfb8ekeQ,"""Aladdin's Eatery""","""630 Washington Rd""",Pittsburgh,4.0,106,Restaurants
kDZm3fZcLhotRwC50XE_qg,"""Super B Burrito""","""604 N Rainbow Blvd""",Las Vegas,4.0,13,Restaurants
